date,co,no2,o3,so2,pm10,pm2.5,temp,feelslike,humidity,precip,windspeed,cases
25/11/2020,1712.903913,35.89304348,39.35782609,28.20086957,76.78130435,56.88695652,27.8,29.1,63.8,0.07,18.6,45
26/11/2020,1110.95125,30.00666667,42.79041667,24.21958333,45.55625,33.55916667,28.3,30.1,64.6,0.11,23.1,45
27/11/2020,2165.15875,33.7025,4.109583333,43.92958333,78.91291667,60.33291667,27,29.7,84.5,1.35,18.8,67
28/11/2020,1364.35125,28.64666667,16.51916667,26.23125,50.93541667,38.60875,28,31,79.4,0.18,18.9,43
29/11/2020,1280.62625,28.96041667,14.34166667,22.26166667,50.40541667,38.26708333,26.3,27.6,86.1,3.76,16.2,50
30/11/2020,1398.425,34.32916667,41.04083333,23.47416667,56.79958333,42.25375,27.3,28.9,74.8,9.03,23.9,47
1/12/2020,1103.9975,36.09375,33.44875,26.24666667,45.40416667,30.46416667,28,29.5,63.5,0.2,20.5,59
2/12/2020,4096.945,54.70833333,17.165,51.48875,197.2845833,161.7258333,27.7,30.3,75,0,18.2,63
3/12/2020,1823.583333,45.04041667,8.242916667,37.41333333,73.74916667,54.86875,27.9,31.7,81.9,0,17.6,34
4/12/2020,4056.057083,71.71541667,1.41625,66.67833333,162.1620833,129.9916667,27.4,30.1,79.5,0.19,14,26
5/12/2020,2661.38625,66.77416667,31.71708333,50.42583333,123.69125,98.53083333,27.8,31.2,82.3,8.15,13.8,47
6/12/2020,2040.822917,38.54291667,10.29791667,38.04791667,78.48708333,58.11458333,27.9,31.4,80.7,2.12,21.5,52
7/12/2020,2415.22,31.91625,0.379583333,52.32416667,88.67583333,68.79625,26.7,29.2,87.5,1.53,20.2,38
8/12/2020,1032.789167,19.79291667,9.195,23.27166667,38.99708333,25.75125,28,30.9,80.8,6.35,27.9,40
9/12/2020,2645.81125,40.95625,19.77083333,43.50166667,102.6141667,79.04583333,27.4,30.3,82.2,15.83,16.1,39
10/12/2020,1974.900833,29.69583333,2.673333333,39.90583333,78.21041667,56.33291667,26.1,27.3,89.3,8.49,15.1,67
11/12/2020,1905.639583,35.64375,31.31916667,47.78333333,85.87125,60.57375,28.3,31.8,79.7,0,18,32
12/12/2020,2386.015,58.10666667,71.18625,50.36541667,144.2891667,117.1025,28.5,32.3,77.7,0.2,14.7,46
13/12/2020,2211.333333,50.7875,6.999166667,55.125,89.76583333,66.10041667,28.6,32.9,77,1.67,12.5,42
14/12/2020,2521.753333,56.33625,71.12,48.72791667,136.2183333,108.3770833,28.6,31.9,73.8,0,13.9,53
15/12/2020,1760.444167,31.29958333,15.39333333,28.11916667,70.72541667,51.88208333,28.3,31,73.5,0.2,22.2,19
16/12/2020,1416.922917,28.64875,30.65791667,23.34041667,65.77666667,48.60833333,28.4,30.7,69.1,0,20.8,41
17/12/2020,1319.011667,28.33291667,26.22958333,23.33125,53.26833333,40.40083333,26.7,28.3,79.7,1.03,37.5,29
18/12/2020,709.0175,20.35,40.01666667,15.33916667,23.98375,17.64208333,26.6,27.8,82.2,2.39,17.2,75
19/12/2020,1021.1075,27.44,19.61166667,18.45875,30.97458333,23.59833333,25.3,25.6,89.2,20.9,18.5,46
20/12/2020,876.05,23.0375,22.15666667,17.19625,26.26541667,18.80208333,26.4,28.3,85.5,9.4,20.8,32
21/12/2020,1776.854167,32.92333333,12.54666667,32.06833333,73.70708333,53.575,27,29.4,81.2,0.65,13.3,80
22/12/2020,1366.854583,30.71,18.18041667,33.3,55.38125,37.00583333,26.7,28.3,77.5,0.63,15.7,41
23/12/2020,1627.20625,24.28,25.38916667,36.42875,71.29125,50.1675,27.9,30.3,74.2,0,20,68
24/12/2020,3347.318333,80.005,101.0783333,72.25166667,246.00625,205.8304167,27.7,29.9,72.4,0.1,14.6,45
25/12/2020,2080.04375,30.49541667,33.76708333,30.29416667,84.78833333,63.87541667,27.4,29.3,71.8,0,15.9,55
26/12/2020,1019.855833,24.53041667,23.90458333,18.67166667,35.24208333,25.78208333,27,28.8,79.4,7.3,16.1,25
27/12/2020,1516.779583,32.33083333,6.548333333,29.78166667,59.72583333,48.73875,24.7,24.7,89.8,32.1,18.2,35
28/12/2020,2131.779583,43.80416667,4.268333333,51.47875,111.7458333,86.74375,27.2,29.8,79.2,0,15,30
29/12/2020,2204.100833,44.48291667,63.55333333,46.70166667,123.5141667,100.1391667,28.2,31.4,77.1,4.49,19.6,35
30/12/2020,1648.9025,30.28083333,64.44375,34.57125,82.82,64.48958333,27.7,30.6,81.1,13.75,15,40
31/12/2020,654.6383333,19.06166667,48.87583333,15.19,20.86875,14.50541667,27.3,28.5,64.1,13.98,24.3,66
1/1/2021,1185.219583,29.9525,33.25916667,21.10625,44.58875,31.38625,26.3,27,67.8,0.07,19.1,67
2/1/2021,709.2945833,21.94916667,36.57125,15.74333333,25.07791667,17.23875,26.6,27.8,70.7,0.1,19,28
3/1/2021,1288.97,31.79625,14.53,23.32625,47.9875,35.4325,25.4,25.6,85.6,33.74,18.3,42
4/1/2021,1597.58375,27.67541667,20.53583333,25.63083333,65.09208333,47.72583333,27.3,29.5,79.6,0.8,25,31
5/1/2021,2396.026667,33.38833333,27.95083333,45.6875,102.8716667,78.58791667,26.7,28.5,80.3,0.91,19.1,24
6/1/2021,1994.232917,27.71,23.42208333,30.04791667,85.74041667,64.6925,27.6,29.4,72.5,0,20.1,40
7/1/2021,1982.689167,34.70875,25.90375,37.55541667,85.4925,63.42333333,26.7,28.2,77.4,0.05,15.4,40
8/1/2021,1415.531667,29.27458333,40.48875,30.27875,54.26291667,41.7825,26.9,28.3,75.4,0.2,16.4,59
9/1/2021,981.0541667,28.15291667,33.43375,21.44833333,36.90875,27.63,26.7,27.4,67.2,0,21.4,66
10/1/2021,854.91,25.57625,46.83125,20.0075,37.65041667,26.21541667,26.2,26.6,65,0,25.7,60
11/1/2021,1016.79625,28.685,44.38,21.98958333,44.94666667,32.17875,25.7,26.1,68,0,28.5,70
12/1/2021,2441.645,40.18583333,27.205,46.32833333,115.89375,90.56041667,25.9,26.2,64,0,21.8,51
13/01/2021,2174.3375,41.21958333,19.63125,37.05375,103.7541667,79.1475,25.7,26.3,72.2,0,17.1,57
14/01/2021,2311.468333,60.33458333,16.25583333,51.39958333,117.0316667,90.96083333,26.7,27.9,73.7,0,15.4,52
15/01/2021,1123.745833,32.70208333,29.17458333,23.1525,55.72916667,36.82666667,27.2,28.7,74.2,0,17.8,81
16/01/2021,897.3291667,24.96208333,39.40375,19.15791667,40.7325,27.82833333,27,28.2,71.5,0,15.8,66
17/01/2021,641.56375,17.55083333,46.64083333,15.66666667,21.40458333,14.86125,27,27.8,69.4,0.29,17.5,41
18/01/2021,637.3933333,18.81375,47.38583333,15.83541667,22.51166667,15.3275,26.8,27.9,71.2,0.03,19.8,53
19/01/2021,944.615,29.78125,29.01958333,22.44666667,30.64041667,23.29541667,26.5,27.5,76.2,0.04,14.6,46
20/01/2021,2318.700833,40.94208333,8.277083333,36.74583333,95.76791667,77.04708333,25.8,26.3,86.1,44.16,19,47
21/01/2021,1819.135,30.29666667,1.254166667,46.62,83.74458333,65.67458333,27.2,30.1,83.4,17.74,16.7,80
22/01/2021,1245.0225,34.32208333,31.64125,32.90208333,56.21583333,44.64916667,27.7,30.8,80.5,4.09,15.8,62
23/01/2021,2270.579167,25.11833333,19.02291667,25.09875,98.21208333,83.76083333,27,29.4,81.9,5.72,20.2,50
24/01/2021,2528.43,41.07041667,17.89291667,51.95583333,133.42,106.7454167,27.8,30.6,79.4,15.4,16.4,66
25/01/2021,3093.640417,64.59708333,36.59625,60.55833333,148.6770833,117.265,27.6,30.3,79.2,0.67,23.9,35
26/01/2021,3836.31375,99.16291667,35.81416667,74.44583333,202.21625,165.92125,27,29.2,79.8,1,19.3,20
27/01/2021,1468.66,31.19,0.55,38.15,57.45,41.88,26.5,27.5,83.3,17.11,18,51
28/01/2021,1594.046087,42.90869565,62.47652174,35.77347826,77.10869565,58.75347826,26.5,27.6,79.2,0.92,19.6,40
29/01/2021,1556.555,32.7625,30.97208333,30.96833333,67.5775,50.55333333,26.4,26.9,63.6,0,26.4,73
30/01/2021,765.0658333,19.02875,55.10166667,14.16833333,36.54875,23.51583333,26,26.4,63.9,0,29,59
31/01/2021,1471.023333,29.97833333,31.99125,30.165,61.34,45.25875,25.5,25.8,65.1,0,25.8,42
1/2/2021,1987.835,27.425,31.67416667,28.93958333,95.82541667,70.92958333,26,26.7,69.9,0.03,23.5,51
2/2/2021,1660.585417,41.78458333,50.65333333,39.57833333,85.75125,63.40625,26.6,27.6,68.9,0,16.7,65
3/2/2021,1721.50125,32.27666667,33.24208333,35.66333333,73.14166667,55.04625,27.1,28.3,67.4,0,24.6,34
4/2/2021,1275.340417,30.56791667,37.83166667,24.68208333,60.03,44.03583333,27.3,28.3,65.1,0,26.9,22
5/2/2021,1503.566667,32.145,33.45166667,28.67541667,70.72875,51.95958333,27.5,28.7,67.8,0,23.6,74
6/2/2021,1389.107083,31.81708333,30.77583333,32.64291667,59.94375,42.88416667,27.6,29.2,70.8,0,18.7,54
7/2/2021,1977.822083,30.98541667,24.63583333,39.72291667,84.39666667,63.63208333,27.8,29.5,71.3,0,23.2,54
8/2/2021,1508.1575,29.57375,15.93583333,27.45791667,61.97083333,45.49958333,27.7,29.1,66.7,0,23.5,50
9/2/2021,1010.53875,29.52458333,31.05458333,23.15291667,39.48083333,28.43333333,26,26.5,79.2,11,21.4,48
10/2/2021,2182.683333,31.44916667,24.71541667,46.15,97.2575,73.95125,26.7,28,78.1,0.8,27.7,34
11/2/2021,1968.78125,48.32875,69.65791667,37.3925,122.0808333,100.85625,26.7,28.8,82.4,1.3,22.2,52
12/2/2021,1431.665,42.29791667,56.58708333,30.26958333,72.79875,57.31666667,27.3,29.4,77.6,0.4,46.4,81
13/02/2021,2056.400833,46.6675,24.2375,36.975,102.7245833,82.06291667,26,26.5,80,3.07,46.4,71
14/02/2021,2320.925,48.0175,43.64833333,47.37625,137.6804167,108.9291667,26.8,28.1,78.1,0,22.2,59
15/02/2021,1543.203333,39.79916667,12.63333333,39.89458333,71.45416667,49.72666667,26.8,28.2,77.2,0.26,21.8,64
16/02/2021,1779.35875,36.42166667,35.94416667,38.91208333,81.45625,57.475,27.1,28.3,68.9,0.03,22.4,33
17/02/2021,2040.544583,41.07083333,66.05958333,50.26708333,110.5283333,82.77125,26.8,27.9,69.5,0.01,21.7,55
18/02/2021,1339.87375,25.95125,61.91,26.17583333,59.3575,45.20666667,26.8,27.4,65.1,0,22,82
19/02/2021,639.2020833,17.51583333,67.0125,16.48125,30.40625,19.15708333,25.8,26,61.2,0,27.8,77
20/02/2021,1411.36,36.83041667,34.16958333,28.27791667,67.06541667,44.9775,25.4,25.6,60.4,0,31.8,95
21/02/2021,789.9616667,26.20916667,56.45416667,21.945,33.53708333,20.64416667,25.1,25.7,69.7,0.01,23.9,92
22/02/2021,1106.223333,33.66625,37.9225,24.57666667,35.67875,26.49291667,25.3,25.5,81.9,0.43,20,114
23/02/2021,2961.794583,48.58166667,15.12458333,54.37916667,135.6841667,109.0470833,27.3,29.7,80.1,1.07,22.4,62
